AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CanonicalUrl,ControlStatement,County,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders,resource_intensity,suppression_power,containment_efficiency
67.0,False,CAL FIRE Lassen-Modoc Unit,2.0,4,/incidents/2017/6/4/river-fire/,All road closures have been lifted.,16,18,6.0,2.0,11.0,2018-01-09T10:26:00Z,3.0,False,True,Grass,2.0,3.0,40.03392,"east of Hwy 395, Doyle",-120.1064,False,River Fire,100.0,151.5,True,"The River Fire started on June 4, 2017 east of Hwy 395, Doyle in Lassen County and burned 67 acres.. ",2017-06-04T16:12:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
65.0,False,CAL FIRE Tuolumne-Calaveras Unit,2.0,4,/incidents/2017/6/21/orange-fire/,All road closures have been lifted.,48,50,6.0,2.0,11.0,2018-01-09T10:59:00Z,3.0,False,True,Grass,2.0,3.0,37.82934,"Off Sonora Rd & Orange Blossom Rd, east of Oakdale",-120.68992,False,Orange Fire,100.0,151.5,True,"The Orange Fire started on June 21, 2017 off Sonora Rd & Orange Blossom Rd, east of Oakdale (Stanislaus County) and burned 65 acres.",2017-06-21T14:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
63.0,False,Riverside County Fire Department,2.0,4,/incidents/2017/7/28/placentia-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T12:07:00Z,3.0,False,True,Grass,2.0,3.0,33.81976,"Placentia Ave. at Eureka St, Nuevo",-117.18552,False,Placentia Fire,100.0,151.5,True,"the Placentia Fire started on July 28 2017 near Placentia Ave. at Eureka St, Nuevo (Riverside County) and burned 63 acres.",2017-07-28T18:11:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
63.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,4,/incidents/2017/6/15/westfall-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2018-01-09T10:33:00Z,3.0,False,True,Grass,2.0,3.0,37.36914,west of  Westfall Road and north of Whiterock Road,-120.0088,False,Westfall Fire,100.0,151.5,True,"The Westfall fire started on June 15, 2017 west of W. Westfall Road and north of Whiterock Road in Mariposa County and burned 63 acres.",2017-06-15T07:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
62.0,False,CAL FIRE San Diego Unit,2.0,4,/incidents/2017/8/26/montezuma-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2018-01-09T12:44:00Z,3.0,False,True,Grass,2.0,3.0,33.20988,"Montezuma Valley Rd., near the Community of Borrego Springs.",-116.46989,False,Montezuma Fire,100.0,151.5,True,"The Montezuma fire started on August 26, 2017 off Montezuma Valley Rd., near the Community of Borrego Springs in San Diego County and burned 62 acres.",2017-08-26T11:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
62.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,4,/incidents/2017/8/8/bottle-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2018-01-09T12:28:00Z,3.0,False,True,Grass,2.0,3.0,38.94599,Bottle Rock Rd and Highway 29 in Kelseyville,-122.81135,True,Bottle Fire,100.0,151.5,True,"The Bottle Fire started August 8, 2017, off Bottle Rock Road and Highway 29 in Kelseyville (Lake County) and burned 62 acres.",2017-08-08T16:40:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
62.0,False,CAL FIRE Tuolumne-Calaveras Unit,2.0,4,/incidents/2017/7/8/lake-fire/,All road closures have been lifted.,48,50,6.0,2.0,11.0,2018-01-09T11:48:00Z,3.0,False,True,Grass,2.0,3.0,37.64898,Off Hwy 132 & Lake Rd,-120.4925,False,Lake Fire,100.0,151.5,True,"The Lake Fire started on July 8, 2017 off Hwy 132 & Lake Rd (Stanislaus County) and burned 62 acres.",2017-07-08T11:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
60.0,False,CAL FIRE Tehama-Glenn Unit,2.0,4,/incidents/2017/6/18/bolla-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2018-01-09T10:35:00Z,3.0,False,True,Grass,2.0,3.0,40.32063,"Hwy 36 West, off Tedoc Roadd, west of Platina",-122.83208,False,Bolla Fire,100.0,151.5,True,"The Bolla fire started on June 18, 2017 off Hwy 36 West, off Tedoc Roadd, west of Platina in Tehama County and burned 60 acres.",2017-06-18T07:15:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
59.0,False,CAL FIRE Tulare Unit,2.0,4,/incidents/2017/7/17/fox-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2018-01-09T11:59:00Z,3.0,False,True,Grass,2.0,3.0,36.18815,"off Balch Park Rd & Bear Creek Dr, 4 miles north of Springville ",-118.78928,False,Fox Fire,100.0,151.5,True,"The Fox fire started on July 17, 2017 off Balch Park Rd & Bear Creek Dr, 4 miles north of Springville (Tulare County) and burned 59 acres.",2017-07-17T15:32:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
59.0,False,CAL FIRE Tuolumne-Calaveras Unit,2.0,4,/incidents/2017/7/12/quail-fire/,All road closures have been lifted.,4,5,6.0,2.0,11.0,2018-01-09T11:53:00Z,3.0,False,True,Grass,2.0,3.0,38.18303,Quail Oaks Rd. and Oak Hill Dr. near Valley Springs ,-120.85322,True,Quail Fire,100.0,151.5,True,"The Quail Fire started on July 12, 2017 off Quail Oaks Rd. and Oak Hill Dr. near Valley Springs (Calaveras County) and burned 59 acres.",2017-07-12T13:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
58.0,False,CAL FIRE Fresno-Kings Unit,2.0,4,/incidents/2017/10/11/silver-fire/,All road closures lifted.,9,10,6.0,2.0,11.0,2018-01-09T13:36:00Z,3.0,False,True,Grass,2.0,3.0,36.7528,"Elwood Road and Silver Lane, northwest of Squaw Valley",-119.2288,True,Silver Fire,100.0,151.5,True,"The Silver Fire started on October 11, 2017 off of Elwood Road and Silver Lane, northwest of Squaw Valley (Fresno County) and burned 58 acres.",2017-10-11T15:59:00Z,6.0,3.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
58.0,False,USFS - Mendocino National Forest,2.0,4,/incidents/2017/9/12/slides-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2018-01-09T13:20:00Z,3.0,False,True,Grass,2.0,3.0,39.42604,"Elk Mountain Rd, west of Lake Pillsbury",-123.03344,False,Slides Fire,100.0,151.5,True,"The Slides Fire started on September 12, 2017 off Elk Mountain Rd, west of Lake Pillsbury on the Mendocino National Forest in Lake County. ",2017-09-12T16:08:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
58.0,False,CAL FIRE Tulare Unit,2.0,4,/incidents/2017/7/18/hogback-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2018-01-09T12:01:00Z,3.0,False,True,Grass,2.0,3.0,36.64404,"off of Hogback Rd and Whitaker Forest Dr, Badger",-118.99944,False,Hogback Fire,100.0,151.5,True,"The Hogback Fire started on July 17, 2017 off Hogback Rd and Whitaker Forest Dr, Badger in Tulare County and burned 58 acres. ",2017-07-18T15:50:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
58.0,False,CAL FIRE San Luis Obispo Unit,2.0,4,/incidents/2017/7/7/tower-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2018-01-09T11:48:00Z,3.0,False,True,Grass,2.0,3.0,35.346,"off northbound Hwy 101, near the Cuesta Grade",-120.62825,False,Tower Fire,100.0,151.5,True,"The Tower Fire started on July 7, 2017 off northbound Hwy 101 near the Cuesta Grade (San Luis Obispo County) and burned 58 acres.",2017-07-07T16:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
57.0,False,CAL FIRE Tehama-Glenn Unit,2.0,4,/incidents/2017/7/28/live-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2018-01-09T12:07:00Z,3.0,False,True,Grass,2.0,3.0,40.1583,"Live Oak Road, Community of Ridgway, west of Red Bluff",-122.3209,False,Live Fire,100.0,151.5,True,"The Live Fire started on July 28, 2017 off Live Oak Road, in the community of Ridgway, west of Red Bluff (Tehama County) and burned 57 acres.",2017-07-28T13:24:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
57.0,False,CAL FIRE / Fresno County Fire,2.0,4,/incidents/2017/7/4/freedom-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2018-01-09T11:43:00Z,3.0,False,True,Grass,2.0,3.0,36.81476,"Ashland and Riverbend Ave, Sanger City",-119.51592,False,Freedom Fire,100.0,151.5,True,"The Freedom Fire started on July 4, 2017 near Ashland and Riverbend Ave, Sanger City (Fresno County) and burned 57 acres.",2017-07-04T13:21:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
56.0,False,CAL FIRE Siskiyou Unit,2.0,4,/incidents/2017/6/18/bogus-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2018-01-09T10:59:00Z,3.0,False,True,Grass,2.0,3.0,41.93006,Ager Beswick Rd. and Crest Ln. south of Copco Lake,-122.36545,False,Bogus Fire,100.0,151.5,True,"The Bogus Fire started on June 18, 2017 near Ager Beswick Road and Crest Lane, south of Copco Lake in Siskiyou County and burned 56 acres.",2017-06-18T15:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
55.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,4,/incidents/2017/9/23/estate-fire/,All road closures have been lifted.,46,48,6.0,2.0,11.0,2018-01-09T13:23:00Z,3.0,False,True,Grass,2.0,3.0,38.4446,"Estate Rd & John Wayne Rd, north of Vacaville",-122.0041,True,Estate Fire,100.0,151.5,True,"The Estate Fire started on September 23, 2017 off Estate Rd & John Wayne Rd, north of Vacaville (Solano County)",2017-09-23T11:05:00Z,1.0,2.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
55.0,False,CAL FIRE Siskiyou Unit,2.0,4,/incidents/2017/8/29/owens-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2018-01-09T12:47:00Z,3.0,False,True,Grass,2.0,3.0,41.99483,"off of Owens Rd and Hwy 97, northeast of Dorris ",-121.90077,False,Owens Fire,100.0,151.5,True,"The Owens Fire started on August 29, 2017 off Owens Rd and Hwy 97, northeast of Dorris (Siskiyou County) and burned 55 acres.",2017-08-29T15:39:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
55.0,False,Los Angeles County Fire Department,2.0,4,/incidents/2017/6/29/topanga-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2018-01-09T11:11:00Z,3.0,False,True,Grass,2.0,3.0,34.03941,Off Topanga Canyon & Pacific Coast Hwy in Malibu,-118.58624,False,Topanga Fire,100.0,151.5,True,"The Topanga Fire started on June 29, 2017 off Topanga Canyon & Pacific Coast Hwy in Malibu (Los Angeles County) and burned 55 acres.",2017-06-29T15:09:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
54.0,False,Shasta-Trinity National Forest ,2.0,4,/incidents/2017/8/28/bradley-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2018-01-09T12:46:00Z,3.0,False,True,Grass,2.0,3.0,41.222,West of Dunsmuir,-122.292,False,Bradley Fire,100.0,151.5,True,"The Bradley Fire started on August 28, 2017, west of Dunsmuir (Siskiyou County). ",2017-08-28T22:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
54.0,False,Shasta-Trinity National Forest,2.0,4,/incidents/2017/8/28/bradley-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2018-01-09T12:46:00Z,3.0,False,True,Grass,2.0,3.0,41.222,"Bradley Ridge, City of Dunsmuir ",-122.27499,False,Bradley Fire,100.0,151.5,True,"The Bradley Fire started on August 28, 2017 at Bradley Ridge, City of Dunsmuir (Siskiyou County) and burned 54 acres.",2017-08-28T21:38:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
54.0,False,CAL FIRE Santa Clara Unit,2.0,4,/incidents/2017/6/21/quimby-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2018-01-09T11:00:00Z,3.0,False,True,Grass,2.0,3.0,37.33454,"Off Quimby Rd, west of Grant Ranch Park, East San Jose",-121.76323,False,Quimby Fire,100.0,151.5,True,"The Quimby Fire started on June 21, 2017 off Quimby Rd, west of Grant Ranch Park, East San Jose (Santa Clara County) and burned 54 acres.",2017-06-21T18:02:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
51.0,False,CAL FIRE Santa Clara Unit,2.0,4,/incidents/2017/7/26/weller-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2018-01-09T12:07:00Z,3.0,False,True,Grass,2.0,3.0,37.44485,"Weller Rd and Calaveras Rd, 3 miles east of Milpitas",-121.84108,False,Weller Fire,100.0,151.5,True,"The Weller Fire started on July 26 2017 off Weller Rd and Calaveras Rd, 3 miles east of Milpitas (Santa Clara County) and burned 51 acres.",2017-07-26T23:19:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,Kern County Fire ,2.0,4,/incidents/2017/10/26/tank-fire/,All road closures have been lifted.,13,15,6.0,2.0,11.0,2018-01-09T13:45:00Z,3.0,False,True,Grass,2.0,3.0,35.21556,"Hwy 58 and Keene Ranch Rd, community of Keene",-118.56578,False,Tank Fire,100.0,151.5,True,"The Tank Fire started on October 26, 2017 off Hwy 58 and Keene Ranch Road in the community of Keene (Kern County). It was contained on October 28, 2017.",2017-10-26T11:55:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE/Riverside County Fire,2.0,4,/incidents/2017/10/23/extension-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T13:42:00Z,3.0,False,True,Grass,2.0,3.0,33.8826,"Lambs Canyon Road & Gilman Springs Road, Gilman Springs",-117.00589,False,Extension Fire,100.0,151.5,True,"The Extension Fire started October 23, 2017 off Lambs Canyon Road & Gilman Springs Road, Gilman Springs and burned 50 acres. ",2017-10-23T10:31:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,Angeles National Forest,2.0,4,/incidents/2017/10/17/wilson-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2018-01-09T13:40:00Z,3.0,False,True,Grass,2.0,3.0,34.22551,off Mount Wilson Circle near the Mount Wilson Observatory ,-118.05545,False,Wilson Fire,100.0,151.5,True,"The Wilson Fire started October 17, 2017 off Mount Wilson Circle near the Mount Wilson Observatory and burned 50 acres. ",2017-10-17T03:43:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE San Mateo-Santa Cruz Unit ,2.0,4,/incidents/2017/9/11/skeggs-fire/,All road closures have been lifted.,39,41,4.0,2.0,5.0,2018-01-09T13:20:00Z,3.0,False,True,Grass,2.0,3.0,37.41591,"Skyline Rd and Skeggs Point, 3 miles west of Woodside",-122.3001,True,Skeggs Fire,100.0,85.0,True,"The Skeggs Fire started on September 11, 2017 off of Skyline Rd and Skeggs Point, 3 miles west of Woodside in San Mateo County and burned 50 acres. ",2017-09-11T19:41:00Z,6.0,7.0,0.0,45.0,4.0,14.166666666666666,4.0,1.1627906976744187
50.0,False,Kern County Fire Department / Sequoia National Forest,2.0,4,/incidents/2017/8/5/calgary-fire/,All road closures have been lifted.,13,15,6.0,2.0,11.0,2018-01-09T12:19:00Z,3.0,False,True,Grass,2.0,3.0,35.70639,"Old State Rd & Dollar Rd, Wofford Heights",-118.47307,False,Calgary Fire,100.0,151.5,True,"The Calgary Fire started on August 5, 2017 off Old State Rd & Dollar Rd, Wofford Heights (Kern County) and burned 50 acres. ",2017-08-05T13:16:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,Santa Barbara County Fire,2.0,4,/incidents/2017/7/17/mesa-fire/,All road closures have been lifted.,40,42,6.0,2.0,11.0,2018-01-09T11:59:00Z,3.0,False,True,Grass,2.0,3.0,34.72379,"Zaca Station Road and Foxen Canyon Road, north of Los Olivos",-120.13249,False,Mesa Fire,100.0,151.5,True,"The Mesa Fire started on July 17, 2017 off of Zaca Station Road and Foxen Canyon Road, 4 miles north of Los Olivos (Santa Barbara County) and burned 50 acres.",2017-07-17T14:55:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE Nevada-Yuba-Placer Unit,2.0,4,/incidents/2017/7/8/west-fire/,All road closures have been lifted.,58,58,6.0,2.0,11.0,2018-01-09T11:50:00Z,3.0,False,True,Grass,2.0,3.0,39.06308,"Camp Far West Rd & Wichita Way, east of Olivehurst",-121.303,False,West Fire,100.0,151.5,True,"The West Fire started on July 8, 2017 off Camp Far West Rd & Wichita Way, east of Olivehurst (Yuba County) and burned 50 acres.",2017-07-08T16:47:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,Ventura County Fire Department,2.0,4,/incidents/2017/7/4/grade-fire/,All road closures have been lifted.,56,56,6.0,2.0,11.0,2018-01-09T11:43:00Z,3.0,False,True,Grass,2.0,3.0,34.20599,"off Hwy 101 & Camarillo Springs Rd, Camarillo Springs",-118.98603,False,Grade Fire,100.0,151.5,True,"The Grade Fire started on July 4, 2017 off Hwy 101 & Camarillo Springs Rd, Camarillo Springs (Ventura County) and burned 50 acres.",2017-07-04T14:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,CAL FIRE/Riverside County Fire Department,2.0,4,/incidents/2017/7/3/lago-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T11:41:00Z,3.0,False,True,Grass,2.0,3.0,33.87739,"Lake Perris State Recreation Area, Moreno Valley (Riverside County)",-117.16215,False,Lago Fire,100.0,151.5,True,"The Lago Fire started on July 3, 2017 at Lake Perris State Recreation Area, Moreno Valley (Riverside County) and burned 50 acres.",2017-07-03T15:14:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
50.0,False,MCI Camp Pendleton,2.0,4,/incidents/2017/6/13/douglas-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2018-01-09T10:32:00Z,3.0,False,True,Grass,2.0,3.0,33.23281,"Hwy. 76 & College Blvd., Oceanside, Camp Pendleton",-117.29509,False,Douglas Fire,100.0,151.5,True,"The Douglas Fire started on June 13, 2017 off Hwy. 76 & College Blvd., Oceanside, on Camp Pendleton In San Diego County and burned 50 acres.",2017-06-13T14:31:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
48.0,False,CAL FIRE Madera-Mariposa-Merced Unit,2.0,4,/incidents/2017/9/20/power-fire/,All road closures have been lifted.,18,20,6.0,2.0,11.0,2018-01-09T13:23:00Z,3.0,False,True,Grass,2.0,3.0,36.94652,"off Arburua Road and I-5, southwest of Los Banos",-120.90462,False,Power Fire,100.0,151.5,True,"The Power fire started on September 20, 2017 off Arburua Road and I-5, southwest of Los Banos in Madera County.",2017-09-20T21:07:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
48.0,False,CAL FIRE Riverside Unit,2.0,4,/incidents/2017/5/28/serenas-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T10:21:00Z,3.0,False,True,Grass,2.0,3.0,33.58577,off Avenue 64 and Las Serenas Street,-116.07429,False,Serenas Fire,100.0,151.5,True,"The Serenas Fire started on May 28, 2017 off Avenue 64 near Las Serenas Street in Riverside County and burned 48 acres.",2017-05-28T15:27:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
47.0,False,CAL FIRE San Benito-Monterey Unit,2.0,4,/incidents/2017/11/25/bitterwater-fire/,All road closures have been lifted.,34,35,6.0,2.0,11.0,2018-01-09T13:46:00Z,3.0,False,True,Grass,2.0,3.0,36.38109,Airline Hwy and Bitterwater Road,-121.00391,False,Bitterwater Fire,100.0,151.5,True,"The Bitterwater fire started on November 25, 2017 off Airline Hwy and Bitterwater Road, San Benito County and burned 47 acres.",2017-11-25T16:46:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
47.0,False,CAL FIRE San Luis Obispo Unit,2.0,4,/incidents/2017/7/20/zenon-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2018-01-09T12:03:00Z,3.0,False,True,Grass,2.0,3.0,35.06472,"off Zenon Way, Nipomo ",-120.5634,False,Zenon Fire,100.0,151.5,True,"The Zenon Fire started on July 20, 2017 off Zenon Way, Nipomo in San Luis Obispo County and burned 47 acres. ",2017-07-20T14:43:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
46.0,False,CAL FIRE / USFS - Cleveland National Forest,2.0,4,/incidents/2017/8/27/canyon-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T12:45:00Z,3.0,False,True,Grass,2.0,3.0,33.6444,"Highway 74 and South Main Divide, 2 miles southwest of Lake Elsinore",-117.3968,False,Canyon Fire,100.0,151.5,True,"The Canyon fire started on August 27, 2017 off Highway 74 and South Main Divide, 2 miles southwest of Lake Elsinore in Riverside County and burned 46 acres.",2017-08-27T14:51:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
46.0,False,San Bernardino National Forest,2.0,4,/incidents/2017/7/12/hidden-fire/,All road closures have been lifted.,35,36,6.0,2.0,11.0,2018-01-09T11:54:00Z,3.0,False,True,Grass,2.0,3.0,34.149,"Hwy 330, 1 mile north of Highland ",-117.189,False,Hidden Fire,100.0,151.5,True,"The Hidden Fire started on July 12, 2017 off Hwy 330, 1 mile north of Highland (San Bernardino County) and burned 46 acres.",2017-07-12T15:29:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
46.0,False,CAL FIRE Siskiyou Unit,2.0,4,/incidents/2017/6/6/whitepine-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2018-01-09T10:27:00Z,3.0,False,True,Grass,2.0,3.0,41.8721,"Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook ",-122.4571,True,Whitepine Fire,100.0,151.5,True,"The whitepine Fire started on June 6, 2017 off of Whitepine Road and Blue Heron Place, 10 miles east of Hornbrook (Siskiyou County) and burned 46 acres.",2017-06-06T16:38:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
45.0,False,City of Riverside Fire Department,2.0,4,/incidents/2017/12/21/riverbottom-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2018-01-09T13:49:00Z,3.0,False,True,Grass,2.0,3.0,33.9885,"Mission Inn Ave. and Redwood Dr., Riverside",-117.38417,False,Riverbottom Fire,100.0,151.5,True,"The Riverbottom Fire started on December 21, 2017 near Mission Inn Ave. and Redwood Dr.,  City of Riverside in Riverside County and burned 45 acres.",2017-12-21T11:16:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
45.0,False,Los Padres National Forest,2.0,4,/incidents/2017/10/9/pozo-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2018-01-09T13:34:00Z,3.0,False,True,Grass,2.0,3.0,35.28738,near 3055  West Pozo Rd,-120.44448,False,Pozo Fire,100.0,151.5,True,"The Pozo Fire started on Monday, October 9, 2017 near West Pozo Road in Santa Margarita, San Luis Obispo County.",2017-10-09T14:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
